id_dane;state;municipality;depto;mpio;y_total;SGP_total;pobl_tot;indrural;discapital;areaoficialkm2;pobreza;gini;pib_cons;pib_percapita_cons;pib_total;pib_agricola;ind_alfa;anos_est_mun;TMI;tpobc_FARC;tpobc_ELN;tpobc_DESC;tpobc_AUC;enfr_FARC;enfr_ELN;enfr_DESC;enfr_AUC;desmovilizados;desplazados_expulsion;desplazados_recepcion;polalgn_2011;margin_2011;sample_2011;polalgn_2015;margin_2015;sample_2015
41378;HUILA;LA ARGENTINA;19;47;5154.5145076;3567.09326175;11484.4;0.6871389508247375;130.14434814453125;390;0.5853999853134155;0.4697999954223633;65753.0921875;5.385587882995606;45941.01796875;5848.89775390625;90.86408996582031;6.511423587799072;19.964000000000002;2;0;5;0;0;0;0;0;4;876;1134;1;5.529685681024446;1;0;NA;0
41396;HUILA;LA PLATA;19;49;13575.2010178;8576.633225625;51531.4;0.6021307468414306;111.9030990600586;854;0.5853999853134155;0.4697999954223633;280381.121875;5.192284679412841;227027.3046875;38085.8478515625;87.478973388671875;6.903142929077148;21.676000000000002;7;0;25;0;0;0;0;0;6;3548;3616;0;-5.200181983621476;1;1;27.74;0
41483;HUILA;NATAGA;19;50;3280.3483638;2455.066127875;5833.1;0.6723831474781037;75.04642486572266;156;0.5853999853134155;0.4697999954223633;13150.6181640625;2.2507362842559813;12008.00009765625;3604.5533447265625;91.07648468017578;6.950961589813232;19.84;3;0;5;0;0;0;0;0;0;958;214;0;NA;0;0;-0.060000000000002274;1
41503;HUILA;OPORAPA;19;51;4013.3554286;3104.965888;10677.9;0.7331445991992951;134.17535400390625;150;0.5544000267982483;0.46209999918937683;36970.60625;3.5158979415893556;26333.133203125;6050.09560546875;88.14600372314453;6.205494403839111;27.032;1;0;7;0;0;0;0;0;0;1028;826;0;-5.862831858407077;1;0;NA;0
41518;HUILA;PAICOL;19;52;3009.7708107000003;2200.925331375;5199.5;0.617487633228302;80.02467346191406;340;0.5853999853134155;0.4697999954223633;31263.7328125;5.993830299377441;49054.522265625;7620.002734375;89.010986328125;7.205183982849121;24.752;2;0;2;0;0;0;0;0;1;78;317;0;-6.048982000590144;1;0;NA;0
41524;HUILA;PALERMO;19;55;22098.8832151;4809.563476125;26857.6;0.5388311862945556;24.553831100463867;917;0.46059998869895935;0.4350999891757965;176664.9125;6.121407794952392;180065.753125;46670.18515625;83.32130432128906;7.46047306060791;16.59;7;0;16;0;0;0;0;0;3;1123;1591;0;NA;0;0;NA;0
41530;HUILA;PALESTINA;19;56;4025.5739956;3190.350174875;10180.9;0.8357718288898468;176.2797393798828;220;0.5544000267982483;0.46209999918937683;19849.9890625;1.880928111076355;20703.9255859375;10878.836669921875;88.2417221069336;6.475951194763184;22.992;0;0;6;0;0;0;0;0;0;567;1016;0;NA;0;0;NA;0
41548;HUILA;PITAL;19;58;4446.7488167;3281.267221875;12773.4;0.6602857828140258;104.2122573852539;210;0.5619999766349792;0.45419999957084656;85354.959375;6.568629455566406;76195.980078125;12202.20673828125;88.59034729003906;6.812130451202393;28.106;3;0;10;2;0;0;0;0;0;497;629;0;NA;0;0;NA;0
41551;HUILA;PITALITO;19;61;26224.5946624;14051.5279105;101171.3;0.4169772893190384;160.1660614013672;653;0.5544000267982483;0.46209999918937683;864963.3;7.885650634765625;774042.55;65839.7734375;88.478515625;7.473976135253906;16.71;20;4;174;3;0;0;0;0;64;5519;18402;0;NA;0;1;8.25;1
41615;HUILA;RIVERA;19;64;6316.877116199999;3656.371820625;16582.3;0.46696907877922056;26.490581512451172;404;0.46059998869895935;0.4350999891757965;104460.56875;6.100129222869873;81563.2703125;19479.32333984375;89.1913833618164;7.645876407623291;17.838;4;0;13;0;0;0;0;0;1;990;1566;0;NA;0;1;5.399999999999999;1
41660;HUILA;SALADOBLANCO;19;67;4169.2158025;3092.555331125;10160.6;0.7939659535884858;144.21815490722656;290;0.5544000267982483;0.46209999918937683;75181.8328125;7.111747550964355;62341.060546875;9306.0953125;85.30330657958984;6.013057708740234;27.616;2;0;8;0;0;0;0;0;5;877;1087;1;6.251122687264239;1;1;48.629999999999995;0
41668;HUILA;SAN AGUSTIN;19;70;9882.2220935;6909.72533625;29466.6;0.6682494461536408;168.85690307617188;1574;0.5544000267982483;0.46209999918937683;239688.6375;7.894486141204834;203610.9953125;31191.2884765625;88.83235168457031;6.730493068695068;23.906;5;0;15;1;0;0;0;0;3;2629;2056;0;NA;0;1;5.430000000000003;1
41676;HUILA;SANTA MARIA;19;74;3562.4744763;3062.787979375;10190.5;0.7329202473163605;36.48320770263672;378;0.46059998869895935;0.4350999891757965;70467.4671875;6.837620449066162;124554.15078125;45759.690234375;88.3335952758789;6.71627140045166;21.91;4;0;4;0;0;0;0;0;2;1676;790;0;NA;0;0;NA;0
41770;HUILA;SUAZA;19;76;4818.2034984;3729.376313125;14254;0.7727947950363159;138.2267303466797;383;0.5619999766349792;0.45419999957084656;86843.70625;5.4721558570861815;66242.36171875;9294.76044921875;88.0124740600586;6.564005374908447;22.56;4;0;8;0;0;0;0;0;1;1180;2106;0;-9.750714100233704;1;0;NA;0
41791;HUILA;TARQUI;19;79;5486.7173688;3747.456735125;15827.6;0.7314251363277435;118.21944427490234;347;0.5619999766349792;0.45419999957084656;67489.96484375;4.1459612369537355;60221.20078125;18255.13544921875;89.148406982421875;6.809338092803955;25.834;1;0;8;0;0;0;0;0;0;947;921;1;8.817852834740648;1;0;NA;0
41797;HUILA;TESALIA;19;25;4411.8562999999995;2794.2069745;8847.1;0.45978052616119386;71.42284393310547;369;0.5853999853134155;0.4697999954223633;64760.58984375;7.254709911346436;60410.234375;12930.48486328125;87.7076416015625;7.491357803344727;16.502;3;0;3;0;0;0;0;0;1;525;706;0;-5.10261720956505;1;1;0.9199999999999946;1
41799;HUILA;TELLO;19;82;5177.7003971;3813.1423775;13562.8;0.5967669188976288;17.600128173828125;589;0.46059998869895935;0.4350999891757965;63768.09453125;4.804661273956299;82584.15703125;39859.786328125;81.8325424194336;6.326772212982178;25.59;13;0;6;1;0;0;0;0;11;3151;540;0;NA;0;0;-1.2999999999999972;1
41801;HUILA;TERUEL;19;85;3328.1437101;2342.1414725;8190.5;0.5042994260787964;55.4197883605957;589;0.46059998869895935;0.4350999891757965;51858.0984375;6.217783451080322;47404.38984375;8994.3806640625;86.0526351928711;6.89431095123291;20.99;4;0;2;0;0;0;0;0;2;635;417;0;-10.653377630121817;0;0;NA;0
41807;HUILA;TIMANA;19;88;6610.8922336000005;4340.805571375;20018;0.6672926127910614;137.41993713378906;194;0.5544000267982483;0.46209999918937683;149371.18125;7.711275196075439;134933.78515625;23803.6541015625;87.85523986816406;7.058194160461426;19.695999999999998;7;0;17;2;0;0;0;0;0;803;1433;1;4.394470806684552;1;0;-0.08999999999999986;1
41872;HUILA;VILLAVIEJA;19;91;4434.9127;2953.599856625;7377.3;0.6712785124778747;38.231727600097656;578;0.46059998869895935;0.4350999891757965;43918.1015625;6.051983261108399;62561.211328125;28910.1052734375;88.96430969238281;7.352316379547119;23.768;4;0;3;0;0;0;0;0;1;753;366;0;NA;0;1;33.120000000000005;0
41885;HUILA;YAGUARA;19;94;15564.2983711;2960.77528475;7852;0.1567524939775467;47.056880950927734;349;0.46059998869895935;0.4350999891757965;73444.9609375;9.064179611206054;82535.68828125;15648.0689453125;90.063507080078125;8.024789810180664;13.714;1;0;1;0;0;0;0;0;0;80;399;0;-9.85473105614448;1;0;NA;0
44001;LA GUAJIRA;RIOHACHA;48;1;35800.560057099996;20813.143497875;164282.5;0.19303615242242814;0;3171;0.5529999732971191;0.5123999714851379;1544044.575;8.46516227722168;1184538.7;32455.486328125;78.17195129394531;8.388367652893066;25.134;12;4;408;14;1;0;0;2;59;33112;55253;0;-36.94395320364576;0;0;NA;0
44035;LA GUAJIRA;ALBANIA;48;2;28724.7934927;3967.62623375;20262.6;0.5071733832359314;52.0726432800293;545;0.5529999732971191;0.5123999714851379;100530.446875;4.706839466094971;60608.9875;4819.66484375;75.442413330078125;7.2238545417785645;31.93;0;0;5;0;0;0;0;0;5;973;2234;0;NA;0;0;NA;0
44078;LA GUAJIRA;BARRANCAS;48;4;32052.177177600002;5136.850714;25731.1;0.4939829885959625;44.19683074951172;793;0.5282999873161316;0.4690000116825104;194616.625;9.101373863220214;145122.88125;11691.896044921876;77.936248779296875;7.338481426239014;29.488;0;2;53;3;0;0;0;0;0;3067;3161;0;NA;0;0;NA;0
44090;LA GUAJIRA;DIBULLA;48;5;12645.1010305;5620.039145625;21309.7;0.867022180557251;53.88589859008789;1744;0.5529999732971191;0.5123999714851379;152084.515625;6.960004806518555;126228.9921875;43667.5017578125;62.357757568359375;5.388949394226074;29.374;5;3;69;9;0;0;0;0;6;25004;12863;0;-11.815099054078168;0;1;6.160000000000004;1
44098;LA GUAJIRA;DISTRACCION;48;8;4083.0685043;2969.347906875;11701.1;0.6700664758682251;39.75172805786133;232;0.5282999873161316;0.4690000116825104;79908.8125;9.406966018676759;93053.12578125;6367.320629882813;68.47809600830078;6.713105201721191;25.57;1;4;12;1;0;0;0;1;18;1001;889;0;-12.057286626669246;0;0;-33.89;0
44110;LA GUAJIRA;EL MOLINO;48;6;2719.9374134;2175.7573195;7184.4;0.24232487827539445;74.7984619140625;242;0.5282999873161316;0.4690000116825104;35658.235546875;5.939690494537354;38714.6650390625;21883.13798828125;76.836517333984375;7.548691272735596;29.864;0;0;3;0;0;0;0;0;6;4279;5025;1;9.213483146067418;1;1;6.080000000000005;1
44279;LA GUAJIRA;FONSECA;48;7;7053.894881;4726.210434125;26307.9;0.2802465811371803;52.05247497558594;487;0.5282999873161316;0.4690000116825104;305887.49375;14.718390655517577;306665.9421875;19327.15322265625;81.00463104248047;8.090227127075195;21.532;1;3;89;10;0;0;0;0;10;5232;5858;0;NA;0;0;NA;0
44378;LA GUAJIRA;HATONUEVO;48;9;17826.8033286;3154.63287475;15899.5;0.46855954825878143;44.78894805908203;249;0.5282999873161316;0.4690000116825104;93226.953125;9.10944061279297;68048.648828125;15509.33857421875;70.010711669921875;6.71231746673584;30.526;1;0;11;0;0;0;0;0;0;796;1578;1;11.03736834511615;0;1;11.880000000000003;0
44420;LA GUAJIRA;LA JAGUA DEL PILAR;48;12;2888.4232919;2417.967173625;2691.8;0.2892805814743042;93.9000015258789;183;0.5282999873161316;0.4690000116825104;13747.752734375;6.12560338973999;15451.8353515625;4670.67939453125;77.91455841064453;7.238610744476318;21.958000000000002;1;0;3;0;0;0;0;0;0;937;395;0;NA;0;0;NA;0
44430;LA GUAJIRA;MAICAO;48;10;60289.1400056;50976.71793575;121764.1;0.30078164041042327;62.58793640136719;1789;0.5529999732971191;0.5123999714851379;1000578.65;9.730845069885254;622549.040625;33942.1361328125;74.49324798583984;6.622259140014648;30.67;4;3;355;3;0;1;0;1;13;8702;11265;0;NA;0;0;-14.02;0
44560;LA GUAJIRA;MANAURE;48;11;25564.4420724;15025.055089625;65343;0.6288742601871491;52.99669647216797;1643;0.5529999732971191;0.5123999714851379;141773.7046875;1.7658878564834595;190442.50390625;402.25947265625;31.76604652404785;3.60591197013855;54.38;0;2;13;0;0;0;0;0;0;708;1003;0;NA;0;0;NA;0
44650;LA GUAJIRA;SAN JUAN DEL CESAR;48;13;9599.255883400001;5773.964895375;33404.8;0.3613457947969437;54.34565353393555;1347;0.5282999873161316;0.4690000116825104;272806.965625;11.298789978027344;160776.66640625;21909.65791015625;79.39221954345703;7.953794956207275;20.576;12;6;62;9;0;2;0;4;28;18496;15315;0;-10.696077411299548;0;0;-0.20999999999999375;1
44847;LA GUAJIRA;URIBIA;48;16;51998.2233147;29371.947444125;116161.7;0.9372755885124207;173.26756286621094;7904;0.5529999732971191;0.5123999714851379;170987.684375;1.3133872985839843;258884.7640625;402.25947265625;30.038284301757812;2.299778461456299;53.81;0;0;16;1;0;0;0;0;4;2692;1528;0;NA;0;0;NA;0
44855;LA GUAJIRA;URUMITA;48;18;3658.1676886;3087.23297925;13054.3;0.42348425686359403;86.10023498535156;249;0.5282999873161316;0.4690000116825104;60576.0359375;7.336159324645996;84673.2421875;15095.23291015625;70.30365753173828;6.815229415893555;15.474;1;4;20;4;1;0;0;1;3;2677;2775;0;NA;0;0;NA;0
44874;LA GUAJIRA;VILLANUEVA;48;20;5474.2466834;3987.071324375;23215.8;0.2198636129498482;79.93309783935547;270;0.5282999873161316;0.4690000116825104;222112.140625;11.903871536254883;190891.60625;26707.9416015625;77.449554443359375;7.7048540115356445;17.79;1;4;49;4;0;0;0;0;13;10392;6785;0;NA;0;1;18.060000000000002;0
47001;MAGDALENA;SANTA MARTA;21;1;157228.124479;124307.956377;413058.7;0.07703745812177658;0;2369;0.4009999930858612;0.45590001344680786;1949874.325;4.484599685668945;1413464.6875;44518.221875;93.04491424560547;9.7554292678833;15.356;8;5;493;21;1;0;0;4;180;80989;179745;0;NA;0;0;NA;0
47030;MAGDALENA;ALGARROBO;21;8;4369.7496828;3769.962794875;11761.9;0.3834331274032593;111.78034973144531;409;0.6107000112533569;0.448199987411499;37470.753125;3.4143323421478273;68739.351171875;41062.437109375;77.21759796142578;6.256682872772217;27.98;0;0;0;0;0;0;0;0;0;5022;2095;0;NA;0;0;NA;0
47053;MAGDALENA;ARACATACA;21;10;7811.8232878;7195.064733375;35537;0.441892471909523;63.77350616455078;1755;0.6107000112533569;0.448199987411499;147889.884375;4.741200637817383;181937.834375;72755.134765625;77.65338134765625;6.896150588989258;19.84;11;1;68;7;0;0;0;0;36;21241;9726;0;NA;0;0;NA;0
47058;MAGDALENA;ARIGUANI;21;12;8626.5564059;6229.83673575;31032.6;0.41274955570697786;151.24932861328125;1109;0.6535000205039978;0.4471000134944916;262095.953125;8.9597806930542;267959.9578125;30395.55703125;69.52135467529297;6.85347318649292;19.38;1;0;15;3;0;0;0;0;1;5850;3011;1;20.453163017031628;0;1;4.780000000000001;1
47161;MAGDALENA;CERRO SAN ANTONIO;21;13;3481.1771363;2979.06405925;8517.2;0.4938641369342804;139.39915466308594;184;0.677299976348877;0.41499999165534973;21127.127734375;3.163995695114136;30171.3427734375;15691.94501953125;71.04668426513672;6.310710430145264;24.53;0;0;5;1;0;0;0;0;0;4096;305;0;NA;0;0;-37.040000000000006;0
47170;MAGDALENA;CHIVOLO;21;15;5234.2076746;4582.37750675;16492.2;0.37322995662689207;135.34671020507812;528;0.6535000205039978;0.4471000134944916;21127.127734375;1.3326831102371215;20109.8505859375;5548.532763671875;74.85713958740234;6.400730609893799;28.024;0;0;3;0;0;0;0;0;1;7222;1863;0;NA;0;0;-13.519999999999996;0
47189;MAGDALENA;CIENAGA;21;16;55827.230078500004;38202.349432875;104149.9;0.16600934341549872;43.233436584472656;1366;0.6107000112533569;0.448199987411499;304748.84375;3.2692192077636717;265486.028125;56881.13203125;87.5463638305664;8.151269912719727;16.486;19;3;142;10;1;0;0;2;43;36978;13857;0;-0.6602482533432585;1;0;NA;0
47205;MAGDALENA;CONCORDIA;21;20;3641.3914205;3368.7007675;10313.4;0.618115770816803;140.84390258789062;111;0.677299976348877;0.41499999165534973;35676.94140625;3.7862042427062987;30567.538671875;5028.357958984375;67.293731689453125;6.0576910972595215;27.776;0;0;0;0;0;0;0;0;0;2587;367;0;-2.5400665255518575;1;0;NA;0
47245;MAGDALENA;EL BANCO;21;25;14650.364634700001;10987.127695375;54785.4;0.3858730345964432;225.70852661132812;816;0.6205999851226807;0.4503999948501587;237979.140625;4.6650979042053224;172478.5578125;11365.8224609375;79.35620880126953;6.931549549102783;17.802;0;0;20;1;0;0;0;0;5;6427;4668;0;NA;0;1;20.42;0
47258;MAGDALENA;EL PINON;21;28;5550.2382368;4976.504582875;17055.4;0.6626861929893494;125.20440673828125;544;0.677299976348877;0.41499999165534973;74144.25625;4.591439628601075;72995.848046875;16558.901953125;73.4087142944336;6.355289936065674;24.53;0;0;3;1;0;0;0;0;0;6015;2115;1;6.510928645773099;1;0;-23.62;0
47268;MAGDALENA;EL RETEN;21;30;5710.4748487;4678.027862;18642.6;0.28527431190013885;71.73358154296875;268;0.6107000112533569;0.448199987411499;55209.565625;3.1253872394561766;111992.15859375;70587.741015625;76.8315200805664;6.659438610076904;20.68;0;0;1;1;0;0;0;0;0;4792;5477;1;6.509482316760646;1;1;22.83;0
47288;MAGDALENA;FUNDACION;21;31;12126.8715077;9413.340851875;56951.3;0.1363117665052414;79.20024871826172;922;0.6107000112533569;0.448199987411499;416164.5375;7.650471115112305;321422.540625;29554.6076171875;87.09217834472656;7.580019950866699;16.29;12;9;116;11;5;1;0;10;45;44778;33046;0;NA;0;0;NA;0
47318;MAGDALENA;GUAMAL;21;40;5921.7650854;5304.7095945;25370.8;0.7168860495090484;214.76882934570312;565;0.6205999851226807;0.4503999948501587;87099.5703125;3.5667033195495605;97019.89453125;36367.1615234375;82.270233154296875;6.947237014770508;19.284;0;1;8;1;0;0;0;0;0;2675;470;0;NA;0;0;-7.170000000000002;1
47460;MAGDALENA;NUEVA GRANADA;21;42;4621.8729582999995;4270.21775375;15905.7;0.6087547421455384;164.22158813476562;843;0.6535000205039978;0.4471000134944916;124769.634375;8.166482067108154;119995.17578125;8418.164208984375;67.32391357421875;5.443370342254639;35.948;0;0;4;0;0;0;0;0;0;1743;859;1;4.96929724812372;1;0;-5.469999999999999;1
47541;MAGDALENA;PEDRAZA;21;46;3318.0661864;3294.945061875;8075.6;0.7114591300487518;149.2865447998047;312;0.677299976348877;0.41499999165534973;24316.128515625;3.545568561553955;25125.749609375;8929.67021484375;72.380401611328125;6.280955791473389;30.625999999999998;0;0;3;0;0;0;0;0;0;3714;817;0;NA;0;0;NA;0
47545;MAGDALENA;PIJINO DEL CARMEN;21;48;4204.4344163000005;3984.92905425;14000;0.5633505702018737;187.9185333251953;739;0.6205999851226807;0.4503999948501587;13752.5630859375;0.9771257638931274;25502.3041015625;15605.2490234375;77.19645690917969;6.427793502807617;23.334;0;0;1;0;0;0;0;0;0;981;273;0;NA;0;0;NA;0
47551;MAGDALENA;PIVIJAY;21;49;8913.765987;8130.496763125;36185.3;0.4651347458362579;92.60381317138672;1636;0.677299976348877;0.41499999165534973;191937.946875;5.524777889251709;206331.85625;66374.3265625;76.05833435058594;6.538145542144775;30.625999999999998;2;0;16;4;0;0;0;0;10;35392;9288;0;NA;0;0;NA;0
47555;MAGDALENA;PLATO;21;52;12326.2215854;10574.01847725;48873.7;0.27314162254333496;169.5707550048828;1501;0.6535000205039978;0.4471000134944916;382680.04375;8.4917573928833;303744.54375;35936.288671875;74.20316314697266;6.537184715270996;23.858;3;0;32;1;1;0;0;1;21;20659;13762;0;NA;0;1;35.83;0
47570;MAGDALENA;PUEBLOVIEJO;21;55;6119.2921498;4913.254918875;24708.1;0.6458770155906677;63.331268310546875;691;0.6107000112533569;0.448199987411499;68563.5046875;2.6600972175598145;87049.2265625;38518.953515625;71.46553802490234;6.211952209472656;21.878;0;0;3;0;0;0;0;0;3;7991;3350;0;NA;0;0;NA;0
47605;MAGDALENA;REMOLINO;21;58;5047.5480552;3574.70086925;8964.2;0.38480162620544434;92.04053497314453;611;0.677299976348877;0.41499999165534973;23917.502734375;3.4408220291137694;28173.715625;11981.36298828125;73.82457733154297;6.455362319946289;24.252;0;1;11;3;0;0;0;0;0;14877;3936;1;1.3234975048817574;1;0;-8.340000000000003;1
47660;MAGDALENA;SABANAS DE SAN ANGEL;21;60;3867.0303341;3869.36022525;14731.6;0.7706736981868744;124.8058853149414;1196;0.6535000205039978;0.4471000134944916;46439.8171875;4.280194520950317;51648.921875;16862.3384765625;64.88764190673828;5.162363529205322;37.06;0;0;2;1;0;0;0;0;0;9107;1817;0;NA;0;0;-8.839999999999996;1
47675;MAGDALENA;SALAMINA;21;67;4328.8306114;3512.721292125;8439.6;0.40893121957778933;113.83013153076172;175;0.677299976348877;0.41499999165534973;35676.94140625;4.475528860092163;36582.659765625;11617.24052734375;70.43509674072266;6.461665630340576;21.444;0;0;7;2;0;0;0;0;0;4664;2660;0;NA;0;0;NA;0
47692;MAGDALENA;SAN SEBASTIAN DE BUENAVISTA;21;70;5479.5412013000005;4902.05420175;17239.1;0.7034286499023438;202.26234436035156;421;0.6205999851226807;0.4503999948501587;78728.44375;4.811945247650146;75269.390625;16784.3109375;80.34149169921875;6.948434829711914;15.953999999999999;0;0;2;0;0;0;0;0;0;1065;348;0;-0.25796321220278173;1;1;15.410000000000004;0
47703;MAGDALENA;SAN ZENON;21;73;3723.3177598;3620.30292175;8959.9;0.8004669964313507;206.3312530517578;238;0.6205999851226807;0.4503999948501587;10164.93828125;1.1910495996475219;18523.183984375;11322.47451171875;69.99401092529297;5.846222400665283;20.49;0;0;0;0;0;0;0;0;0;379;92;0;NA;0;0;NA;0
47707;MAGDALENA;SANTA ANA;21;76;5551.829245;5343.888073;23194.2;0.5142193973064423;178.6634979248047;1120;0.6205999851226807;0.4503999948501587;71154.571875;3.4935725688934327;67004.303125;15475.20439453125;76.39447784423828;6.6948676109313965;20.81;0;0;2;2;0;0;0;0;5;1522;724;1;18.70124393843558;0;0;NA;0
47720;MAGDALENA;SANTA BARBARA DE PINTO;21;78;4051.793112;3836.232773625;11039;0.4471826106309891;195.0782012939453;502;0.6205999851226807;0.4503999948501587;17340.189453125;1.6722696781158448;28851.103515625;15579.23974609375;76.58972930908203;6.137424945831299;19.626;0;0;0;0;0;0;0;0;0;410;513;0;-7.798254122211446;1;0;NA;0
47745;MAGDALENA;SITIONUEVO;21;79;4400.5842674000005;4792.995746;26468.3;0.516337263584137;84.514129638671875;967;0.677299976348877;0.41499999165534973;59195.81875;2.1070481300354005;54553.53515625;14400.17607421875;64.7367172241211;5.668433666229248;32.88;0;0;10;6;0;0;0;0;1;22776;5457;NA;NA;NA;1;15.590000000000003;0
47798;MAGDALENA;TENERIFE;21;85;6156.5293106;5050.92855375;12659.4;0.5557255566120147;163.03250122070312;491;0.6535000205039978;0.4471000134944916;48034.31875;4.3892600536346436;50942.966015625;13437.85263671875;75.80413818359375;6.555337429046631;39.04;1;0;8;0;0;0;0;0;0;7527;2598;1;5.103691719370502;1;0;NA;0
47960;MAGDALENA;ZAPAYAN;21;90;1990.4326406;3179.258073875;8689.6;0.6399722576141358;146.51736450195312;353;0.677299976348877;0.41499999165534973;48432.94453125;6.128000640869141;42551.619140625;4334.791088867188;67.76165008544922;5.5226874351501465;37.36;0;0;0;0;0;0;0;0;0;2842;536;1;9.982032341784787;1;0;NA;0
47980;MAGDALENA;ZONA BANANERA;21;95;9550.8055318;7923.00144975;56556.8;0.926872193813324;50.483558654785156;446;0.6107000112533569;0.448199987411499;201106.3375;3.7544338703155518;316775.69375;170062.5296875;81.0042724609375;6.409226417541504;22.464000000000002;0;0;17;0;0;0;0;0;3;36146;11527;0;-3.754023661218177;1;0;-17.189999999999998;0
50001;META;VILLAVICENCIO;52;1;165475.87309500002;101808.77937725;375593.9;0.06555282436311245;0;1328;0.3174000084400177;0.4049000144004822;4045855.35;9.93049430847168;3243098.875;136068.12890625;95.17765808105469;9.699239730834961;24.234;21;0;824;12;1;0;0;1;615;7072;86520;1;2.584704377809313;1;0;-18.509999999999998;0
50006;META;ACACIAS;52;5;36882.7821737;6620.97346225;53507.2;0.17623388767242432;25.1595401763916;1149;0.35760000348091125;0.421999990940094;550779.84375;9.507441902160645;456718.225;58838.356640625;91.22382354736328;8.632065773010254;22.323999999999998;11;0;199;6;0;0;0;1;8;3082;9087;1;3.2386895475819024;1;0;-5.419999999999998;1
50110;META;BARRANCA DE UPIA;52;6;5086.4599548;1861.5456755;3168;0.3373738586902618;73.489593505859375;668;0.35760000348091125;0.421999990940094;20667.1609375;6.156275939941406;42054.340625;27340.6990234375;87.21649169921875;6.894927978515625;27.982;0;0;15;1;0;0;0;0;4;488;752;1;17.73689691079486;0;0;NA;0
50124;META;CABUYARO;52;8;3841.6844353;1990.939033625;3650;0.616528856754303;66.300506591796875;832;0.5049999952316284;0.4551999866962433;22475.5390625;6.143296241760254;81902.16796875;65386.15703125;87.41603088378906;7.141209125518799;28.343999999999998;0;0;4;0;1;0;0;1;2;376;340;0;NA;0;0;-6.310000000000002;1
50150;META;CASTILLA LA NUEVA;52;10;37324.7635592;2526.559936;6913.6;0.5569024682044983;31.1868953704834;503;0.35760000348091125;0.421999990940094;39267.6078125;4.940549278259278;67825.74921875;43589.45234375;90.5541000366211;7.886012554168701;23.008;0;0;21;2;0;0;0;0;1;459;664;1;31.40552599965678;0;0;NA;0
50223;META;CUBARRAL;52;15;3284.0983308;2445.933181875;5121.9;0.4315990060567856;73.1226577758789;1159;0.35760000348091125;0.421999990940094;53476.28203125;10.18531837463379;37109.201171875;4181.428149414062;86.88111114501953;7.404976844787598;21.47;3;0;18;0;0;0;0;0;1;1054;1169;0;-20.178764897074764;0;0;NA;0
50226;META;CUMARAL;52;20;5403.6074184;2699.02585275;16503.5;0.3581871032714844;33.43449783325195;580;0.35760000348091125;0.421999990940094;186521.128125;11.074514961242675;230108.2828125;53898.43359375;89.01493835449219;8.445414543151855;22.934;8;0;40;2;0;0;0;0;9;1351;2858;0;NA;0;0;NA;0
50245;META;EL CALVARIO;52;25;1497.9102406;987.51798625;2322.4;0.6837877988815307;41.84172439575195;286;0.35760000348091125;0.421999990940094;4908.4509765625;2.288368010520935;6888.68955078125;2713.20576171875;95.97953033447266;8.103281021118164;30.1;3;0;2;0;0;0;0;0;2;412;54;1;5.0847457627118615;1;0;NA;0
50251;META;EL CASTILLO;52;27;3603.3613353;2849.727794125;6985.8;0.7362952947616577;73.49713897705078;573;0.5378000140190125;0.44859999418258667;47017.79453125;9.298624229431152;56892.747265625;22486.9806640625;83.91845703125;6.329606533050537;25.926000000000002;11;0;25;2;3;0;0;5;12;8026;3093;1;8.620164483703931;1;0;NA;0
50270;META;EL DORADO;52;28;3085.4930553;1937.0534345;3265.2;0.6187987864017487;57.35622787475586;117;0.5378000140190125;0.44859999418258667;13175.315625;3.9492743492126463;16068.45634765625;7991.507177734375;89.7448959350586;7.610692024230957;23.59;6;0;12;0;0;0;0;2;3;1782;1313;1;14.056016597510379;0;0;NA;0
50287;META;FUENTE DE ORO;52;30;5168.5041796;2792.018094;10966.6;0.4958512485027313;79.68042755126953;576;0.5378000140190125;0.44859999418258667;86543.734375;7.538794612884521;158862.7671875;96513.66796875;84.968505859375;6.957178592681885;28.727999999999998;5;0;57;0;0;0;0;1;2;1562;1679;0;-23.331792263831094;0;0;NA;0
50313;META;GRANADA;52;35;12974.9175349;6152.184700375;49550.3;0.18696500808000566;68.65431213378906;381;0.5378000140190125;0.44859999418258667;649723.8625;12.212675094604492;550415.96875;63833.834765625;90.5131607055664;8.280662536621094;30.7;5;0;198;5;1;0;0;2;166;4022;12952;0;-4.6904315196998105;1;0;NA;0
50318;META;GUAMAL;52;40;5102.2160186;2626.83052175;8825;0.3216744065284729;50.003326416015625;638;0.35760000348091125;0.421999990940094;124777.9921875;13.77129020690918;107974.06171875;1974.8016845703125;92.150115966796875;8.467741966247559;22.264;0;0;44;3;1;0;0;1;3;596;719;1;28.235294117647058;0;0;NA;0
50325;META;MAPIRIPAN;52;46;4780.5947048;4077.684096625;13037.3;0.9032627999782562;182.9853973388672;11938;0.5378000140190125;0.44859999418258667;1291.69755859375;0.09083998203277588;12145.3236328125;5237.517578125;51.52027130126953;5.150155544281006;40.3;7;0;11;0;4;0;0;4;67;17108;4996;1;2.631578947368425;1;0;NA;0
50330;META;MESETAS;52;44;4438.2019861;3663.641049125;10755.4;0.7148094058036805;135.3092041015625;1980;0.5378000140190125;0.44859999418258667;62776.50234375;6.142816162109375;91857.921875;23179.878125;82.48429870605469;6.578893661499023;23.24;35;0;31;0;0;0;0;0;42;9601;1052;0;NA;0;0;NA;0
